singer_id,song_id
3367,15601
894,15602
85,15603
2737,15604
3368,15605
39,15606
447,15607
3369,15608
246,15609
690,15610
1037,15611
239,15612
90,15613
283,15614
39,15615
218,15616
11,15617
90,15618
246,15619
3370,15620
3371,15621
3372,15622
372,15623
90,15624
81,15625
354,15626
187,15627
1088,15628
445,15629
241,15630
84,15631
23,15632
874,15633
56,15634
234,15635
56,15636
198,15637
1536,15638
3373,15639
368,15640
3374,15641
3375,15642
590,15643
241,15644
1083,15645
2305,15646
30,15647
484,15648
3376,15649
400,15650
400,15651
1499,15652
3377,15653
973,15654
73,15655
73,15656
6,15657
3378,15658
439,15659
962,15660
656,15661
880,15662
23,15663
13,15664
557,15665
31,15666
443,15667
17,15668
3379,15669
536,15670
1697,15671
14,15672
73,15673
34,15674
648,15675
3255,15676
2004,15677
34,15678
79,15679
93,15680
79,15681
47,15682
102,15683
30,15684
1394,15685
27,15686
140,15687
3380,15688
859,15689
73,15690
798,15691
55,15692
865,15693
1530,15694
438,15695
457,15696
643,15697
406,15698
1022,15699
454,15700
113,15701
86,15702
144,15703
23,15704
406,15705
857,15706
142,15707
45,15708
25,15709
73,15710
620,15711
2091,15712
1474,15713
448,15714
73,15715
618,15716
106,15717
1761,15718
100,15719
3381,15720
3382,15721
1200,15722
3383,15723
90,15724
332,15725
73,15726
56,15727
3384,15728
1025,15729
101,15730
102,15731
78,15732
1233,15733
611,15734
124,15735
673,15736
3385,15737
84,15738
255,15739
124,15740
1133,15741
170,15742
466,15743
648,15744
460,15745
278,15746
568,15747
113,15748
232,15749
102,15750
73,15751
432,15752
73,15753
932,15754
352,15755
83,15756
231,15757
3386,15758
73,15759
3387,15760
2057,15761
1833,15762
98,15763
98,15764
3388,15765
801,15766
1580,15767
2496,15768
3389,15769
2788,15770
106,15771
1878,15772
96,15773
1090,15774
96,15775
823,15776
2121,15777
247,15778
3390,15779
618,15780
12,15781
1753,15782
85,15783
581,15784
259,15785
100,15786
487,15787
80,15788
493,15789
388,15790
583,15791
204,15792
3002,15793
722,15794
23,15795
3287,15796
78,15797
502,15798
502,15799
3391,15800
293,15801
1780,15802
789,15803
1727,15804
55,15805
3392,15806
90,15807
253,15808
3393,15809
85,15810
1664,15811
253,15812
3394,15813
798,15814
3395,15815
259,15816
828,15817
144,15818
392,15819
637,15820
892,15821
3,15822
2070,15823
702,15824
349,15825
1725,15826
406,15827
596,15828
23,15829
1786,15830
23,15831
3396,15832
37,15833
3000,15834
3397,15835
145,15836
313,15837
688,15838
805,15839
371,15840
688,15841
56,15842
124,15843
234,15844
3,15845
3,15846
1627,15847
1412,15848
246,15849
3398,15850
90,15851
1913,15852
123,15853
14,15854
586,15855
3399,15856
15,15857
1383,15858
971,15859
1434,15860
23,15861
123,15862
106,15863
2374,15864
83,15865
339,15866
200,15867
54,15868
192,15869
460,15870
460,15871
2270,15872
823,15873
496,15874
363,15875
200,15876
392,15877
1244,15878
442,15879
1846,15880
576,15881
73,15882
558,15883
12,15884
759,15885
929,15886
443,15887
90,15888
570,15889
235,15890
3385,15891
166,15892
3400,15893
57,15894
2594,15895
151,15896
26,15897
3401,15898
200,15899
200,15900
719,15901
3402,15902
73,15903
73,15904
180,15905
3403,15906
73,15907
254,15908
138,15909
682,15910
79,15911
392,15912
3404,15913
3405,15914
48,15915
81,15916
1478,15917
939,15918
3406,15919
166,15920
48,15921
58,15922
3407,15923
1191,15924
474,15925
1167,15926
123,15927
1105,15928
1105,15929
3408,15930
1494,15931
3409,15932
48,15933
3385,15934
779,15935
218,15936
3410,15937
3408,15938
79,15939
3411,15940
3412,15941
79,15942
354,15943
929,15944
70,15945
106,15946
964,15947
964,15948
39,15949
2782,15950
3413,15951
125,15952
604,15953
83,15954
443,15955
102,15956
90,15957
88,15958
220,15959
2461,15960
2603,15961
3414,15962
73,15963
3415,15964
102,15965
1496,15966
629,15967
74,15968
74,15969
753,15970
1174,15971
2049,15972
279,15973
618,15974
113,15975
625,15976
1757,15977
3416,15978
329,15979
1683,15980
3417,15981
3418,15982
1177,15983
296,15984
341,15985
139,15986
355,15987
2234,15988
106,15989
233,15990
3419,15991
3420,15992
1754,15993
3421,15994
323,15995
631,15996
2292,15997
27,15998
208,15999
208,16000
3422,16001
372,16002
12,16003
926,16004
355,16005
302,16006
96,16007
577,16008
302,16009
1471,16010
79,16011
73,16012
2463,16013
3423,16014
286,16015
256,16016
2031,16017
2657,16018
54,16019
2016,16020
46,16021
845,16022
54,16023
3424,16024
78,16025
1233,16026
245,16027
596,16028
106,16029
78,16030
394,16031
200,16032
3425,16033
530,16034
106,16035
865,16036
102,16037
23,16038
492,16039
356,16040
12,16041
3426,16042
329,16043
329,16044
2212,16045
55,16046
73,16047
523,16048
1524,16049
234,16050
889,16051
1313,16052
648,16053
1680,16054
718,16055
332,16056
314,16057
90,16058
386,16059
79,16060
662,16061
1557,16062
7,16063
23,16064
477,16065
792,16066
485,16067
2169,16068
124,16069
302,16070
138,16071
1091,16072
554,16073
88,16074
683,16075
1095,16076
23,16077
3427,16078
3428,16079
245,16080
218,16081
90,16082
200,16083
612,16084
102,16085
501,16086
81,16087
246,16088
632,16089
859,16090
17,16091
486,16092
1130,16093
625,16094
328,16095
570,16096
422,16097
1652,16098
389,16099
3429,16100
432,16101
85,16102
63,16103
1053,16104
1053,16105
3430,16106
1022,16107
3431,16108
233,16109
109,16110
3186,16111
930,16112
347,16113
930,16114
254,16115
417,16116
58,16117
73,16118
73,16119
73,16120
507,16121
102,16122
124,16123
151,16124
151,16125
73,16126
86,16127
583,16128
243,16129
20,16130
73,16131
528,16132
73,16133
44,16134
1037,16135
144,16136
1926,16137
78,16138
23,16139
454,16140
73,16141
865,16142
493,16143
1926,16144
78,16145
23,16146
100,16147
123,16148
576,16149
73,16150
943,16151
124,16152
113,16153
2095,16154
85,16155
3432,16156
73,16157
152,16158
152,16159
532,16160
1926,16161
1010,16162
253,16163
797,16164
3433,16165
407,16166
1185,16167
390,16168
220,16169
576,16170
23,16171
20,16172
1658,16173
291,16174
200,16175
200,16176
54,16177
44,16178
78,16179
23,16180
44,16181
90,16182
1057,16183
920,16184
39,16185
1664,16186
233,16187
58,16188
1022,16189
109,16190
240,16191
210,16192
668,16193
18,16194
2282,16195
79,16196
493,16197
530,16198
102,16199
82,16200
133,16201
880,16202
23,16203
2388,16204
3434,16205
460,16206
83,16207
596,16208
100,16209
123,16210
124,16211
615,16212
12,16213
1200,16214
138,16215
538,16216
400,16217
494,16218
3435,16219
106,16220
1522,16221
2496,16222
278,16223
45,16224
94,16225
352,16226
1163,16227
400,16228
400,16229
212,16230
753,16231
1090,16232
124,16233
1606,16234
1792,16235
44,16236
718,16237
245,16238
12,16239
124,16240
88,16241
480,16242
798,16243
246,16244
382,16245
382,16246
200,16247
174,16248
468,16249
57,16250
14,16251
204,16252
352,16253
302,16254
213,16255
73,16256
218,16257
73,16258
375,16259
432,16260
139,16261
79,16262
79,16263
3436,16264
407,16265
1199,16266
33,16267
124,16268
3437,16269
329,16270
1191,16271
718,16272
230,16273
14,16274
218,16275
407,16276
79,16277
898,16278
946,16279
135,16280
3438,16281
979,16282
443,16283
388,16284
535,16285
83,16286
21,16287
3439,16288
81,16289
502,16290
979,16291
88,16292
88,16293
3439,16294
3440,16295
12,16296
352,16297
432,16298
386,16299
102,16300
1451,16301
682,16302
1451,16303
245,16304
90,16305
25,16306
55,16307
49,16308
18,16309
371,16310
617,16311
484,16312
4,16313
3441,16314
54,16315
715,16316
530,16317
880,16318
1167,16319
557,16320
3090,16321
314,16322
3442,16323
253,16324
3443,16325
212,16326
3444,16327
693,16328
1059,16329
3125,16330
530,16331
2512,16332
639,16333
2972,16334
530,16335
152,16336
161,16337
659,16338
618,16339
48,16340
235,16341
27,16342
56,16343
224,16344
193,16345
138,16346
124,16347
798,16348
3445,16349
144,16350
183,16351
3446,16352
533,16353
180,16354
212,16355
235,16356
90,16357
1846,16358
1414,16359
2217,16360
875,16361
636,16362
113,16363
483,16364
243,16365
102,16366
123,16367
615,16368
905,16369
55,16370
3447,16371
73,16372
411,16373
340,16374
411,16375
356,16376
356,16377
101,16378
43,16379
246,16380
138,16381
192,16382
30,16383
486,16384
972,16385
124,16386
56,16387
14,16388
83,16389
80,16390
23,16391
1811,16392
3,16393
763,16394
23,16395
3448,16396
279,16397
245,16398
178,16399
56,16400
354,16401
200,16402
3449,16403
533,16404
143,16405
5,16406
138,16407
79,16408
392,16409
213,16410
79,16411
21,16412
152,16413
1731,16414
1453,16415
714,16416
73,16417
898,16418
123,16419
318,16420
318,16421
152,16422
139,16423
1413,16424
82,16425
45,16426
23,16427
30,16428
7,16429
741,16430
28,16431
2260,16432
946,16433
656,16434
79,16435
2225,16436
3450,16437
290,16438
179,16439
293,16440
129,16441
174,16442
644,16443
3451,16444
21,16445
328,16446
799,16447
1697,16448
54,16449
618,16450
73,16451
406,16452
3452,16453
682,16454
1268,16455
279,16456
138,16457
274,16458
275,16459
51,16460
73,16461
200,16462
1144,16463
305,16464
246,16465
328,16466
54,16467
865,16468
1683,16469
73,16470
10,16471
3453,16472
2088,16473
119,16474
3453,16475
73,16476
1274,16477
1105,16478
70,16479
3454,16480
14,16481
1167,16482
3455,16483
3456,16484
94,16485
806,16486
2049,16487
302,16488
3457,16489
296,16490
3,16491
2462,16492
245,16493
119,16494
278,16495
823,16496
245,16497
73,16498
83,16499
54,16500
1449,16501
546,16502
1474,16503
90,16504
4,16505
73,16506
2635,16507
422,16508
501,16509
278,16510
234,16511
20,16512
233,16513
1652,16514
390,16515
85,16516
30,16517
2932,16518
3458,16519
3459,16520
3460,16521
184,16522
3461,16523
3462,16524
3461,16525
3463,16526
3464,16527
3465,16528
3461,16529
3466,16530
3461,16531
3467,16532
3468,16533
3461,16534
3461,16535
3461,16536
3461,16537
3469,16538
3461,16539
3461,16540
3461,16541
3461,16542
3461,16543
3470,16544
1528,16545
3461,16546
3471,16547
3461,16548
3472,16549
3468,16550
3461,16551
3468,16552
3461,16553
3473,16554
3474,16555
3474,16556
3474,16557
17,16558
637,16559
58,16560
58,16561
58,16562
58,16563
58,16564
58,16565
58,16566
58,16567
58,16568
58,16569
1133,16570
886,16571
3,16572
576,16573
141,16574
54,16575
278,16576
100,16577
1648,16578
119,16579
100,16580
976,16581
83,16582
48,16583
399,16584
395,16585
1331,16586
994,16587
1682,16588
3475,16589
125,16590
865,16591
245,16592
200,16593
1150,16594
1237,16595
235,16596
336,16597
253,16598
2655,16599
352,16600
596,16601
43,16602
44,16603
78,16604
102,16605
2,16606
329,16607
7,16608
3476,16609
3477,16610
81,16611
102,16612
1427,16613
45,16614
23,16615
123,16616
1081,16617
3478,16618
243,16619
78,16620
1132,16621
1882,16622
478,16623
100,16624
3479,16625
3480,16626
400,16627
220,16628
2426,16629
124,16630
54,16631
236,16632
483,16633
184,16634
388,16635
557,16636
58,16637
86,16638
3481,16639
73,16640
17,16641
773,16642
722,16643
722,16644
406,16645
39,16646
3482,16647
73,16648
1645,16649
138,16650
3,16651
3,16652
371,16653
2379,16654
6,16655
2519,16656
1247,16657
445,16658
6,16659
362,16660
400,16661
12,16662
3483,16663
34,16664
143,16665
659,16666
43,16667
1152,16668
590,16669
1252,16670
1873,16671
23,16672
123,16673
100,16674
3316,16675
2697,16676
406,16677
239,16678
37,16679
245,16680
73,16681
220,16682
333,16683
3369,16684
90,16685
804,16686
208,16687
3484,16688
100,16689
406,16690
3485,16691
3486,16692
156,16693
3,16694
82,16695
875,16696
23,16697
509,16698
3487,16699
284,16700
3488,16701
284,16702
618,16703
636,16704
133,16705
3489,16706
3490,16707
122,16708
402,16709
235,16710
3202,16711
3491,16712
198,16713
212,16714
135,16715
779,16716
47,16717
39,16718
590,16719
402,16720
2843,16721
831,16722
332,16723
2153,16724
1916,16725
305,16726
135,16727
615,16728
1207,16729
23,16730
3,16731
135,16732
135,16733
109,16734
24,16735
1621,16736
755,16737
569,16738
901,16739
483,16740
102,16741
1552,16742
845,16743
151,16744
57,16745
472,16746
332,16747
58,16748
3492,16749
498,16750
290,16751
85,16752
1019,16753
999,16754
3,16755
179,16756
73,16757
3493,16758
854,16759
70,16760
682,16761
394,16762
2521,16763
3494,16764
3495,16765
200,16766
125,16767
30,16768
3496,16769
279,16770
532,16771
396,16772
124,16773
104,16774
274,16775
3,16776
79,16777
45,16778
780,16779
1127,16780
933,16781
21,16782
123,16783
3497,16784
73,16785
58,16786
246,16787
3498,16788
604,16789
466,16790
144,16791
17,16792
973,16793
246,16794
798,16795
54,16796
56,16797
3499,16798
17,16799
25,16800
1595,16801
636,16802
972,16803
1789,16804
100,16805
1167,16806
123,16807
200,16808
1092,16809
83,16810
2057,16811
3500,16812
100,16813
460,16814
124,16815
603,16816
96,16817
7,16818
124,16819
83,16820
28,16821
1834,16822
3501,16823
44,16824
74,16825
1081,16826
114,16827
259,16828
981,16829
25,16830
78,16831
133,16832
45,16833
377,16834
1715,16835
710,16836
354,16837
432,16838
2153,16839
112,16840
392,16841
392,16842
1200,16843
3502,16844
2636,16845
2636,16846
464,16847
73,16848
1068,16849
586,16850
73,16851
3503,16852
363,16853
245,16854
125,16855
615,16856
8,16857
618,16858
23,16859
10,16860
279,16861
113,16862
443,16863
94,16864
93,16865
3504,16866
73,16867
3505,16868
1778,16869
1620,16870
3506,16871
125,16872
12,16873
615,16874
392,16875
3,16876
23,16877
432,16878
432,16879
73,16880
590,16881
102,16882
83,16883
1127,16884
23,16885
3507,16886
96,16887
93,16888
112,16889
382,16890
73,16891
51,16892
2350,16893
1789,16894
618,16895
1789,16896
246,16897
25,16898
20,16899
3508,16900
27,16901
192,16902
637,16903
20,16904
138,16905
3509,16906
2364,16907
1483,16908
392,16909
533,16910
88,16911
1101,16912
1095,16913
53,16914
858,16915
555,16916
143,16917
3183,16918
667,16919
3510,16920
567,16921
24,16922
504,16923
90,16924
112,16925
246,16926
493,16927
1101,16928
615,16929
406,16930
1627,16931
143,16932
2405,16933
100,16934
2073,16935
18,16936
121,16937
246,16938
180,16939
73,16940
1113,16941
73,16942
121,16943
100,16944
123,16945
83,16946
3511,16947
576,16948
3512,16949
42,16950
200,16951
439,16952
3152,16953
603,16954
949,16955
58,16956
279,16957
648,16958
3513,16959
451,16960
106,16961
442,16962
715,16963
210,16964
3514,16965
3515,16966
503,16967
102,16968
133,16969
258,16970
406,16971
25,16972
279,16973
206,16974
119,16975
973,16976
297,16977
205,16978
2925,16979
713,16980
524,16981
1092,16982
3516,16983
363,16984
1499,16985
209,16986
3517,16987
205,16988
597,16989
73,16990
1167,16991
23,16992
79,16993
2,16994
1642,16995
231,16996
3518,16997
701,16998
3519,16999
3520,17000
205,17001
208,17002
3521,17003
810,17004
3522,17005
3523,17006
26,17007
124,17008
26,17009
590,17010
3524,17011
676,17012
3525,17013
30,17014
2775,17015
100,17016
406,17017
1238,17018
3526,17019
2167,17020
443,17021
874,17022
25,17023
3527,17024
1536,17025
56,17026
113,17027
17,17028
23,17029
113,17030
143,17031
230,17032
1092,17033
316,17034
889,17035
80,17036
100,17037
23,17038
1068,17039
590,17040
590,17041
3528,17042
924,17043
1271,17044
83,17045
23,17046
114,17047
44,17048
618,17049
2731,17050
1343,17051
51,17052
3529,17053
681,17054
135,17055
3350,17056
51,17057
2208,17058
3530,17059
415,17060
596,17061
277,17062
2912,17063
125,17064
3531,17065
236,17066
3532,17067
43,17068
102,17069
1413,17070
82,17071
518,17072
23,17073
123,17074
58,17075
83,17076
569,17077
102,17078
1380,17079
23,17080
1562,17081
26,17082
3533,17083
12,17084
760,17085
715,17086
527,17087
124,17088
47,17089
439,17090
1031,17091
243,17092
341,17093
139,17094
100,17095
3508,17096
75,17097
1121,17098
1133,17099
962,17100
631,17101
618,17102
530,17103
618,17104
530,17105
1735,17106
51,17107
613,17108
55,17109
176,17110
52,17111
56,17112
1574,17113
25,17114
58,17115
46,17116
892,17117
28,17118
3534,17119
28,17120
1083,17121
200,17122
3535,17123
920,17124
637,17125
1031,17126
176,17127
2635,17128
88,17129
1494,17130
3536,17131
422,17132
402,17133
20,17134
30,17135
30,17136
35,17137
3537,17138
27,17139
54,17140
140,17141
73,17142
329,17143
1037,17144
113,17145
3538,17146
30,17147
106,17148
43,17149
870,17150
44,17151
1975,17152
278,17153
328,17154
23,17155
1786,17156
123,17157
151,17158
590,17159
823,17160
85,17161
533,17162
140,17163
113,17164
4,17165
79,17166
3515,17167
2,17168
392,17169
278,17170
481,17171
123,17172
536,17173
24,17174
2376,17175
3539,17176
200,17177
3540,17178
3541,17179
332,17180
18,17181
4,17182
1022,17183
3542,17184
1037,17185
73,17186
1049,17187
85,17188
90,17189
279,17190
607,17191
1652,17192
284,17193
865,17194
17,17195
254,17196
93,17197
3543,17198
1505,17199
196,17200
302,17201
1083,17202
7,17203
741,17204
90,17205
3544,17206
144,17207
3545,17208
443,17209
3546,17210
145,17211
1906,17212
284,17213
807,17214
567,17215
245,17216
279,17217
613,17218
72,17219
85,17220
247,17221
1092,17222
949,17223
406,17224
332,17225
406,17226
1557,17227
347,17228
1152,17229
3547,17230
924,17231
3548,17232
939,17233
796,17234
161,17235
1096,17236
1225,17237
530,17238
447,17239
3549,17240
96,17241
753,17242
3550,17243
106,17244
3551,17245
205,17246
314,17247
1502,17248
14,17249
231,17250
86,17251
3552,17252
371,17253
123,17254
930,17255
1137,17256
241,17257
3553,17258
3090,17259
39,17260
39,17261
382,17262
2193,17263
3554,17264
371,17265
3555,17266
906,17267
718,17268
3556,17269
406,17270
3557,17271
3558,17272
39,17273
3559,17274
2926,17275
335,17276
67,17277
1416,17278
3560,17279
596,17280
106,17281
554,17282
3561,17283
23,17284
123,17285
1233,17286
58,17287
23,17288
3538,17289
1094,17290
1199,17291
371,17292
3562,17293
1735,17294
1837,17295
181,17296
395,17297
400,17298
69,17299
481,17300
1113,17301
51,17302
176,17303
58,17304
293,17305
349,17306
58,17307
256,17308
753,17309
590,17310
1661,17311
1010,17312
3563,17313
3564,17314
259,17315
3565,17316
865,17317
530,17318
1413,17319
4,17320
58,17321
124,17322
243,17323
584,17324
124,17325
3566,17326
23,17327
25,17328
233,17329
638,17330
854,17331
124,17332
1413,17333
45,17334
90,17335
1772,17336
21,17337
106,17338
56,17339
102,17340
78,17341
42,17342
1057,17343
569,17344
583,17345
102,17346
123,17347
833,17348
432,17349
442,17350
106,17351
178,17352
1155,17353
1155,17354
3567,17355
3568,17356
702,17357
124,17358
388,17359
231,17360
80,17361
23,17362
123,17363
233,17364
865,17365
478,17366
45,17367
3569,17368
218,17369
3570,17370
943,17371
85,17372
1161,17373
245,17374
3186,17375
590,17376
1221,17377
336,17378
94,17379
439,17380
930,17381
883,17382
451,17383
85,17384
1595,17385
182,17386
200,17387
3571,17388
2067,17389
304,17390
3163,17391
706,17392
14,17393
58,17394
55,17395
85,17396
438,17397
113,17398
1111,17399
2034,17400
3572,17401
312,17402
493,17403
145,17404
392,17405
124,17406
798,17407
55,17408
56,17409
90,17410
56,17411
615,17412
81,17413
56,17414
81,17415
183,17416
1581,17417
179,17418
3573,17419
109,17420
720,17421
109,17422
1111,17423
722,17424
1128,17425
94,17426
486,17427
138,17428
302,17429
253,17430
472,17431
302,17432
305,17433
329,17434
1156,17435
259,17436
3,17437
418,17438
3574,17439
363,17440
399,17441
415,17442
710,17443
3575,17444
3576,17445
78,17446
3577,17447
855,17448
271,17449
73,17450
3578,17451
85,17452
527,17453
1426,17454
94,17455
333,17456
579,17457
3579,17458
2132,17459
494,17460
2896,17461
119,17462
123,17463
151,17464
397,17465
179,17466
3580,17467
784,17468
144,17469
3581,17470
354,17471
17,17472
1433,17473
24,17474
461,17475
443,17476
85,17477
50,17478
259,17479
2121,17480
676,17481
486,17482
145,17483
372,17484
332,17485
104,17486
332,17487
3582,17488
422,17489
681,17490
369,17491
85,17492
85,17493
401,17494
1094,17495
90,17496
483,17497
612,17498
392,17499
1569,17500
196,17501
472,17502
349,17503
3583,17504
432,17505
1671,17506
3584,17507
138,17508
2164,17509
3585,17510
3586,17511
55,17512
49,17513
51,17514
176,17515
3587,17516
3588,17517
49,17518
1158,17519
798,17520
122,17521
25,17522
3589,17523
3144,17524
17,17525
637,17526
1007,17527
1149,17528
55,17529
399,17530
56,17531
1094,17532
3590,17533
49,17534
85,17535
218,17536
74,17537
3591,17538
124,17539
3592,17540
90,17541
2053,17542
220,17543
3593,17544
2965,17545
1158,17546
90,17547
595,17548
3350,17549
58,17550
3594,17551
3595,17552
2767,17553
1114,17554
71,17555
106,17556
144,17557
100,17558
483,17559
1901,17560
286,17561
815,17562
3596,17563
328,17564
1346,17565
3597,17566
1019,17567
858,17568
2405,17569
246,17570
3598,17571
377,17572
791,17573
3599,17574
902,17575
377,17576
3575,17577
169,17578
791,17579
169,17580
791,17581
200,17582
946,17583
532,17584
779,17585
3600,17586
3601,17587
1090,17588
798,17589
3602,17590
2644,17591
3603,17592
3604,17593
294,17594
813,17595
859,17596
865,17597
80,17598
3605,17599
2762,17600
3606,17601
123,17602
3605,17603
485,17604
246,17605
1592,17606
3607,17607
3608,17608
432,17609
3609,17610
3610,17611
392,17612
259,17613
726,17614
1343,17615
898,17616
124,17617
3611,17618
2166,17619
550,17620
329,17621
72,17622
470,17623
3612,17624
3613,17625
3614,17626
73,17627
3615,17628
179,17629
432,17630
179,17631
23,17632
257,17633
39,17634
439,17635
1274,17636
999,17637
329,17638
329,17639
20,17640
1496,17641
486,17642
929,17643
926,17644
83,17645
2967,17646
90,17647
90,17648
3616,17649
2967,17650
406,17651
183,17652
349,17653
56,17654
1487,17655
218,17656
375,17657
49,17658
210,17659
179,17660
1658,17661
210,17662
3341,17663
1494,17664
3617,17665
196,17666
3,17667
368,17668
284,17669
3618,17670
20,17671
77,17672
613,17673
250,17674
284,17675
3619,17676
253,17677
253,17678
312,17679
1199,17680
179,17681
284,17682
1427,17683
204,17684
79,17685
79,17686
94,17687
94,17688
284,17689
85,17690
90,17691
151,17692
3620,17693
823,17694
1113,17695
55,17696
51,17697
56,17698
14,17699
184,17700
25,17701
681,17702
375,17703
278,17704
375,17705
79,17706
612,17707
3621,17708
531,17709
8,17710
1479,17711
618,17712
25,17713
2287,17714
2287,17715
567,17716
3622,17717
1057,17718
106,17719
715,17720
90,17721
81,17722
443,17723
23,17724
3623,17725
611,17726
596,17727
45,17728
2896,17729
829,17730
48,17731
55,17732
55,17733
1609,17734
183,17735
121,17736
635,17737
632,17738
259,17739
56,17740
144,17741
612,17742
618,17743
246,17744
17,17745
759,17746
20,17747
73,17748
1207,17749
1521,17750
1697,17751
124,17752
3624,17753
1152,17754
3625,17755
615,17756
246,17757
3626,17758
90,17759
530,17760
297,17761
90,17762
235,17763
23,17764
23,17765
1058,17766
133,17767
791,17768
400,17769
2203,17770
90,17771
3627,17772
448,17773
1731,17774
923,17775
3628,17776
1621,17777
3059,17778
3629,17779
3630,17780
209,17781
209,17782
617,17783
432,17784
329,17785
2452,17786
1035,17787
253,17788
90,17789
39,17790
1191,17791
541,17792
425,17793
425,17794
94,17795
3631,17796
166,17797
273,17798
3632,17799
1344,17800
79,17801
79,17802
161,17803
375,17804
2212,17805
3633,17806
372,17807
58,17808
263,17809
135,17810
106,17811
780,17812
137,17813
617,17814
519,17815
567,17816
302,17817
94,17818
1191,17819
1426,17820
56,17821
328,17822
73,17823
702,17824
210,17825
143,17826
83,17827
898,17828
3634,17829
417,17830
182,17831
182,17832
335,17833
2701,17834
3635,17835
349,17836
1302,17837
138,17838
3039,17839
1177,17840
407,17841
449,17842
1621,17843
3636,17844
375,17845
302,17846
1936,17847
166,17848
1413,17849
88,17850
930,17851
798,17852
636,17853
196,17854
664,17855
892,17856
3637,17857
784,17858
3638,17859
3639,17860
519,17861
3640,17862
314,17863
3,17864
90,17865
3641,17866
90,17867
90,17868
256,17869
475,17870
84,17871
486,17872
24,17873
455,17874
432,17875
501,17876
3642,17877
753,17878
533,17879
90,17880
1302,17881
1191,17882
17,17883
246,17884
792,17885
1152,17886
110,17887
7,17888
30,17889
119,17890
3643,17891
219,17892
200,17893
56,17894
486,17895
145,17896
704,17897
271,17898
93,17899
3644,17900
3645,17901
3646,17902
568,17903
588,17904
54,17905
916,17906
273,17907
2404,17908
58,17909
218,17910
203,17911
3647,17912
135,17913
58,17914
746,17915
58,17916
2229,17917
73,17918
1267,17919
69,17920
520,17921
25,17922
233,17923
390,17924
1226,17925
352,17926
352,17927
106,17928
648,17929
200,17930
1221,17931
939,17932
245,17933
894,17934
56,17935
14,17936
894,17937
894,17938
14,17939
422,17940
902,17941
924,17942
3338,17943
14,17944
93,17945
210,17946
3648,17947
2042,17948
722,17949
58,17950
114,17951
1572,17952
392,17953
1509,17954
933,17955
23,17956
442,17957
324,17958
406,17959
3649,17960
489,17961
67,17962
3650,17963
2184,17964
698,17965
3101,17966
2360,17967
364,17968
786,17969
2921,17970
3329,17971
795,17972
432,17973
2967,17974
113,17975
100,17976
135,17977
714,17978
88,17979
23,17980
443,17981
106,17982
43,17983
3651,17984
3652,17985
477,17986
202,17987
503,17988
2230,17989
279,17990
3653,17991
364,17992
1,17993
622,17994
143,17995
144,17996
3654,17997
3655,17998
7,17999
143,18000
603,18001
145,18002
2579,18003
964,18004
3656,18005
3657,18006
259,18007
400,18008
860,18009
55,18010
962,18011
109,18012
5,18013
273,18014
2886,18015
349,18016
355,18017
349,18018
372,18019
179,18020
85,18021
1757,18022
2886,18023
926,18024
302,18025
156,18026
151,18027
681,18028
151,18029
129,18030
3658,18031
1412,18032
883,18033
102,18034
3659,18035
746,18036
305,18037
418,18038
1582,18039
1622,18040
425,18041
58,18042
397,18043
391,18044
698,18045
976,18046
2571,18047
1025,18048
447,18049
273,18050
701,18051
1343,18052
208,18053
208,18054
1381,18055
980,18056
3660,18057
254,18058
78,18059
245,18060
73,18061
102,18062
79,18063
1111,18064
100,18065
102,18066
870,18067
123,18068
458,18069
56,18070
21,18071
231,18072
586,18073
231,18074
314,18075
90,18076
77,18077
933,18078
106,18079
865,18080
144,18081
78,18082
880,18083
423,18084
375,18085
335,18086
1648,18087
583,18088
73,18089
1686,18090
594,18091
245,18092
777,18093
372,18094
1732,18095
448,18096
961,18097
1882,18098
290,18099
489,18100
432,18101
245,18102
3661,18103
253,18104
3662,18105
305,18106
3663,18107
73,18108
3203,18109
218,18110
3664,18111
246,18112
3665,18113
3666,18114
2034,18115
3667,18116
2303,18117
858,18118
178,18119
324,18120
184,18121
3668,18122
279,18123
140,18124
246,18125
1416,18126
100,18127
45,18128
18,18129
568,18130
123,18131
83,18132
80,18133
23,18134
596,18135
7,18136
656,18137
143,18138
3669,18139
200,18140
200,18141
200,18142
3,18143
52,18144
1236,18145
86,18146
1455,18147
278,18148
25,18149
73,18150
956,18151
43,18152
354,18153
588,18154
527,18155
12,18156
3255,18157
442,18158
3670,18159
236,18160
435,18161
43,18162
102,18163
388,18164
23,18165
469,18166
90,18167
124,18168
63,18169
3255,18170
3671,18171
26,18172
415,18173
831,18174
176,18175
639,18176
187,18177
823,18178
554,18179
1096,18180
26,18181
406,18182
1096,18183
872,18184
612,18185
923,18186
284,18187
23,18188
45,18189
494,18190
90,18191
123,18192
124,18193
54,18194
135,18195
442,18196
2286,18197
73,18198
124,18199
418,18200
278,18201
1592,18202
144,18203
519,18204
615,18205
567,18206
759,18207
20,18208
422,18209
205,18210
145,18211
612,18212
200,18213
200,18214
618,18215
1237,18216
210,18217
210,18218
3672,18219
3,18220
246,18221
1244,18222
124,18223
3673,18224
183,18225
3674,18226
25,18227
210,18228
432,18229
233,18230
200,18231
143,18232
245,18233
100,18234
443,18235
496,18236
200,18237
432,18238
90,18239
3675,18240
1167,18241
123,18242
3676,18243
113,18244
532,18245
78,18246
3125,18247
352,18248
883,18249
798,18250
